Ntime,Open Price,Low Price,Volume,MACD,CCI,ATR,EMA20,MA10,MTM6,MA5,MTM12,ROC,SMI,WVAD,US Dollar Index,HIBOR
20130809,21760.05,21674.97,101786.29,158.9844458,-86.91398976,155.36,21708.58873,21916.552,-281.23,21839.598,-161.37,-0.734537367,-0.001949186,180412.8563,81.12,0.03
20130812,21796.46,21735.06,198938.88,183.9019337,85.32254554,547.99,21762.17838,21958.665,80.31,21849.452,370.32,1.690884783,0.014247946,306795.1157,81.45,0.03
20130813,22368.47,22310.54,232263.48,222.8549293,194.2681249,292.53,21836.36425,22017.382,319.12,21972.938,572.18,2.60449407,0.029167571,440306.4054,81.77,0.03
20130815,22568.05,22472.88,221675.92,250.6840292,170.3276945,223.11,21903.30575,22082.941,950.41,22163.02,689.1,2.665988277,0.019985581,217695.577,81.14,0.03
20130816,22450.83,22311.55,201413.56,267.9203436,119.7438599,352.2,21961.82996,22125.843,861.93,22335.406,563.85,2.897824221,0.014514733,399354.2893,81.29,0.03
20130819,22432.87,22387.71,109029.45,274.054888,93.63434582,163.56,22009.62711,22153.116,656.14,22466.634,580.04,1.697286271,0.010759136,404634.1833,81.27,0.03
20130820,22396.29,21907.21,180473.64,236.3776804,-0.972319822,574.53,22005.88072,22127.944,-300.99,22406.436,-118.5,-0.994458557,0.002120591,282608.7692,80.94,0.03
20130821,21964.69,21618.6,161425.76,191.9947095,-82.32375754,351.69,21987.9616,22117.347,-723.4,22261.756,-373.24,-1.819277374,0.010491009,213492.0624,81.32,0.03
20130822,21538.19,21538.19,160110.54,161.2296501,-73.52561629,406.28,21979.14621,22148.003,-645.73,22132.986,-326.61,-0.129084051,0.010939284,418101.1491,81.49,0.03
20130823,22006.41,21769.04,156085.85,132.7446646,-38.50955671,334.86,21968.13324,22168.766,-675.74,22002.126,-60.19,1.272277714,0.002559058,399422.5492,81.36,0.03
20130826,21943.4,21898.15,121971,120.2270871,-12.43094374,252.49,21971.67483,22188.542,-512.49,21910.45,416.48,1.613603326,-0.011941837,475899.6458,81.39,0.03
20130827,21907.43,21770.75,116504.11,98.63551407,-43.3368345,234.57,21962.4458,22148.891,-588.93,21891.346,218.89,0.308195873,-0.029561961,229681.81,81.14,0.03
20130828,21584.56,21465.72,223269.5,52.66518744,-118.1053678,409.05,21920.75096,22047.243,-445.64,21832.73,-282.91,-3.352434166,-0.045014808,118436.9241,81.43,0.03
20130829,21612.95,21554.25,153935.49,30.41772141,-90.63188363,193.19,21900.1823,21963.796,-112.95,21794.606,-566.5,-3.71032863,-0.036106087,173484.4947,81.97,0.03
20130830,21618.34,21549.96,158130.79,14.76186944,-83.04804588,203.44,21884.10494,21885.152,-164.03,21768.178,-809.76,-3.592366487,-0.032600596,215126.3048,82.04,0.03
20130902,21948.72,21948.72,181317.7,37.74407237,19.35652027,508.67,21911.84161,21856.316,311.83,21802.182,-363.91,-1.614561265,0.009246758,383392.0075,82.24,0.06
20130903,22323,22290.83,194818.56,72.80917071,82.82684281,281.46,21957.8167,21898.745,389.26,21906.144,-123.23,-0.547255706,0.025758465,414873.9497,82.39,0.06
20130904,22171.93,22142.99,399645.04,93.99887259,74.59395968,295.41,21992.90273,21949.594,451.45,22066.458,-137.48,-0.612009598,0.019296594,626808.1024,82.18,0.06
20130905,22538.96,22486.63,214532.04,131.2073413,142.3921212,356.72,22050.52818,22019.851,1073.32,22245.096,627.68,2.856949089,0.032501149,656610.0568,82.64,0.06
20130906,22615.98,22578.33,196075.84,160.718736,143.1502264,121.26,22104.87978,22095.622,916.44,22423.066,803.49,3.682738763,0.027226648,713453.1148,82.15,0.06
20130909,22770.25,22680.63,192262.24,192.3335468,137.1608614,231.8,22166.38171,22170.155,1019.28,22538.128,855.25,3.906071595,0.03849912,740744.7329,81.83,0.06
20130910,22932.6,22842.88,224111.86,232.9396402,136.6437212,238.16,22243.55012,22280.343,801.31,22654.542,1113.14,5.091314249,0.063194591,851430.7981,81.83,0.06
20130911,23095.86,22848.53,200094,258.9471534,117.7319555,271.93,22309.6063,22421.592,542.56,22776.726,931.82,4.23452147,0.05372771,802692.6213,81.51,0.06
20130912,22952.85,22908.99,162668.29,277.6950666,100.9088334,139.23,22370.95046,22546.486,627.5,22847.876,1078.95,4.932394718,0.053252806,826907.5795,81.51,0.06
20130913,22920.76,22790.78,157926.5,286.1525476,76.71386595,165.99,22422.79137,22664.877,317.31,22906.688,1390.63,6.460639314,0.032290245,786206.3981,81.52,0.06
20130916,23210.36,23173.84,144844.86,316.4113428,111.2599401,352.87,22501.80267,22772.584,631.19,23007.04,1547.63,7.130364832,0.03689209,678412.6779,81.27,0.06
20130917,23246.91,23127.87,138846.18,330.7777339,97.66678503,124.54,22566.44241,22851.178,429.87,23047.814,1449.15,6.668470511,0.036854221,442637.1688,81.14,0.06
20130918,23213.79,23080.59,127822.32,333.2326816,82.30339719,134.09,22618.91932,22930.301,140.8,23083.876,942.11,4.248457972,0.022471337,379415.2084,80.23,0.06
20130919,23549.89,23469.03,217978.56,362.0755872,144.765625,436.89,22703.07082,23020.755,525.86,23193.634,1107.93,5.984891325,0.037497697,220048.8834,80.38,0.06
20130923,23414.98,23291.23,151456.68,370.0993385,108.8346946,211.28,22766.73455,23095.787,434.4,23284.886,1045.32,4.362484137,0.026566071,161995.953,80.46,0.06
20130924,23324.38,23102.25,155838.21,356.8119717,58.93371608,269.29,22806.00173,23138.626,225.32,23270.212,581.07,3.819813654,0.008731595,193847.5809,80.59,0.06
20130925,23192.71,23154.84,134023.28,344.7756362,51.70562941,126.77,22844.44252,23161.924,294.35,23276.034,588.41,2.706703301,0.011740385,279198.0104,80.34,0.06
20130926,23192.7,23043.89,157496.11,324.6676738,17.26132848,180.47,22871.16514,23180.713,-127.38,23277.55,374.38,2.227156626,0.00740799,79369.83818,80.54,0.06
20130927,23199.09,23118.84,148748.18,311.755764,41.8402463,221.34,22903.15322,23206.045,26.52,23218.456,230.39,2.006052574,0.012572047,151321.4497,80.27,0.06
20130930,22946.74,22845.44,157303.32,270.3915524,-109.0985393,361.6,22899.03006,23200.503,-257.59,23116.12,-77.28,-0.508298642,-0.016882121,20077.05391,80.23,0.06
20131002,22997.21,22933.31,144472.84,244.8435057,-58.33316056,279,22907.16815,23173.71,-132.97,23077.208,30.76,0.034078075,-0.008457101,28683.73669,79.9,0.05
20131003,23167.2,23126.99,121700.08,240.378187,20.2870344,257.02,22936.42832,23177.098,96.95,23078.162,299.12,1.034746144,0.004176287,149426.1262,79.75,0.05
20131004,23051.55,22983.47,115882.18,228.0888554,-41.29561729,230.93,22955.67705,23179.207,21.09,23080.864,-113.87,0.704584872,-0.015486431,122590.051,80.13,0.05
20131007,23152.92,22896.65,120977.29,202.7314719,-102.3045647,256.27,22957.41733,23126.351,-143.5,23034.246,-206.57,-0.01175106,-0.017011716,-49752.73929,79.93,0.05
20131008,22988.22,22927.12,133704.74,196.8995449,-32.62702966,301.57,22978.50616,23107.082,-192.69,23098.044,61.4,1.053793106,-8.20E-06,-106282.9929,80.01,0.05
20131009,23002.08,22965.91,107953.49,178.529123,-75.98277685,212.94,22983.78843,23092.575,-145.07,23107.942,-468.54,0.349616533,-0.00756841,-155795.6896,80.37,0.05
20131010,23077.47,22743.47,135043.81,155.5070646,-110.3063378,340.63,22980.69429,23066.742,-258.33,23055.322,-420.24,0.157187693,-0.007512639,-414547.2025,80.48,0.05
20131011,23318.46,23204.26,136035.6,156.9984198,82.22280748,385.29,23003.32531,23076.071,93.29,23071.278,39.28,-0.146608459,0.000485823,-581978.8672,80.42,0.05
20131015,23399.79,23279.33,124426.84,165.8067645,141.7811325,192.89,23035.05814,23089.019,476.66,23143.792,126.89,0.947639121,0.020425496,-650146.1932,80.44,0.05
20131016,23350.94,23128.69,104116.99,162.1878122,71.73568085,222.25,23053.46498,23125.866,49.48,23153.688,103.3,-0.612753802,0.010497957,-685725.6539,80.46,0.05
20131017,23351.48,23073.88,123791.08,146.8585725,37.18464585,283.28,23057.40927,23136.906,60.91,23165.87,-112.16,-0.363086651,-0.005148528,-865507.5347,79.66,0.05
20131018,23261.65,23213.04,131442.69,152.7365918,99.9053855,269.59,23084.3322,23149.476,388.8,23243.63,480.24,0.562137354,0.008635781,-680621.3929,79.61,0.05
20131021,23494.37,23356.79,116084.08,163.4229421,148.6256889,194.57,23118.02913,23179.437,219.83,23287.596,453.67,1.354030676,0.019805317,-718326.8937,79.7,0.05
20131022,23309.01,23263.53,107090.85,160.1881118,78.82570943,174.62,23136.88255,23213.641,97.67,23283.49,101.59,0.469469609,0.0058818,-707085.41,79.26,0.05
20131023,23455.4,22970.52,172379.94,130.617027,-15.28422304,535.27,23123.84135,23195.751,-336.57,23237.814,-138.59,0.612820901,-0.001476949,-918341.8584,79.28,0.05
20131024,22975.55,22762.19,186316.4,92.86729354,-148.718362,237.76,23096.41075,23175.936,-392.51,23186.002,-138.13,-1.479926744,-0.005031523,-962924.7986,79.19,0.05
20131025,22758.37,22640.18,185239.12,51.26590929,-164.8250601,198.97,23058.49925,23150.64,-396.54,23057.65,-480.51,-1.457108783,-0.022395247,-926975.2971,79.21,0.05
20131028,22753.75,22753.75,110323.29,26.72253519,-116.0537483,150.96,23034.50694,23109.466,-533.52,22931.336,-227.39,-0.630552518,-0.022708613,-744914.7899,79.33,0.05
20131029,22842.33,22760.9,142809.82,10.37655794,-79.08256385,218.45,23016.60533,23060.468,-591.61,22837.446,-104.76,-1.601235576,-0.016436395,-704660.9528,79.62,0.05
20131030,22966.95,22935.6,171676.4,33.94576029,23.79357447,469.58,23043.97815,23068.037,-11.97,22898.26,85.7,0.369105086,0.008974417,-450622.3886,79.7,0.05
20131031,23134.39,23108.27,179271.48,44.2350697,20.23391035,195.75,23059.44404,23079.186,206.42,22972.37,-130.15,-0.557709547,-0.005729624,-377886.4157,80.23,0.05
20131101,23208.8,23149.53,124439.59,55.2560948,41.24859232,187.45,23077.57223,23070.155,413.97,23082.66,21.46,0.092387184,-0.00803647,-291619.4189,80.72,0.04
20131104,23322.07,23165.06,103338.78,58.46121595,40.73443809,180.87,23088.24344,23045.302,491.28,23159.268,94.74,0.410220794,-0.005419886,-372636.455,80.57,0.04
20131105,23313.61,22949.42,119425.29,48.28686681,-5.411387659,364.19,23083.54883,23017.598,232.37,23197.75,-301.15,-1.290268679,0.001692785,-366126.7399,80.7,0.04
20131106,23042.11,22954.7,129994.64,39.60489108,-25.55774805,164.34,23079.10989,23021.297,190.4,23144.334,-401.21,-1.71178186,0.008730326,-361268.8577,80.51,0.04
20131107,23023.73,22819.65,108495.22,19.9141706,-62.12703032,217.29,23060.24514,23025.818,-422.99,23079.266,-434.96,-1.865500886,0.007984343,-487296.2641,80.83,0.04
20131108,22713,22686.57,116735.9,-6.640031156,-103.5493651,194.46,23030.1637,23030.423,-461.98,22978.186,-255.56,-1.11113285,-0.002726845,-518060.7346,81.22,0.04
20131111,22781.99,22688.41,133841.5,-1.406314226,-16.45722375,435.89,23033.94335,23056.75,-179.94,22954.232,234.03,1.024837295,0.009679734,-345186.0414,81.09,0.04
20131112,23051.76,22857.26,111421.48,-10.7266065,-16.59234798,227.62,23021.32112,23062.237,-288.21,22926.724,203.07,0.894646921,-0.017276418,-503301.4876,81.15,0.04
20131113,22665.91,22463.4,204989.54,-52.81325592,-165.9197106,438.01,22968.22673,22978.218,-575.12,22812.102,-342.75,-1.502855755,-0.031997249,-742364.9527,80.78,0.04
20131114,22673.32,22529.33,125260.74,-70.40190427,-122.6211551,227.84,22937.83847,22922.496,-387.79,22765.726,-197.39,-0.86398203,-0.025834212,-710993.9208,80.99,0.04
20131115,22749.6,22749.6,203259.88,-52.82717685,-8.337130523,401.2,22946.82052,22900.732,151.12,22823.278,-271.87,-1.166622754,-0.006790538,-417090.1969,80.81,0.04
20131118,23397.73,23390.66,397144.8,11.6339022,182.2434948,674.53,23014.74809,22947.776,915.67,22941.32,453.69,1.955023556,0.026251413,-27723.72461,80.73,0.04
20131119,23834.52,23620.28,297365.92,61.82552935,176.4721646,236.62,23075.99208,23009.662,587.96,23092.6,408.02,1.754940582,0.026243765,-192360.4896,80.66,0.04
20131120,23774.31,23690.81,193269,103.8790774,147.734039,185.99,23135.50331,23076.054,799.45,23340.006,511.24,2.204607061,0.034590728,-173016.1714,81,0.04
20131121,23661.42,23508.79,162064.05,126.025087,95.71526076,192.07,23177.86395,23145.98,1116.46,23526.234,541.34,2.349673054,0.035449098,-327256.1624,80.98,0.04
20131122,23752.28,23641.2,168962.08,151.1925295,99.74753368,184.12,23227.23691,23241.169,1047.13,23659.06,659.34,2.862098873,0.026435795,-367361.8314,80.66,0.04
20131125,23829.97,23673.53,151361.74,168.2439157,86.43115235,156.44,23270.78101,23302.629,652.3,23663.938,803.42,3.511292979,0.033061355,-514185.7422,80.91,0.04
20131126,23675.37,23659.98,150552.21,179.4330768,69.51654991,91.88,23309.87615,23380.616,21.22,23668.632,936.89,4.119213573,0.051409806,-357827.2977,80.62,0.04
20131127,23653.95,23649.8,158893.72,196.1317862,70.52284144,207.12,23357.15938,23514.868,148.54,23689.73,736.5,3.192478495,0.04860888,-118893.3731,80.7,0.04
20131128,23934.94,23734.54,133379.94,205.6028345,73.99748769,280.27,23398.29563,23628.862,88.23,23731.49,887.68,3.876093219,0.031818788,-132415.7587,80.55,0.04
20131129,23862.38,23809.71,88033.73,218.0351049,71.0900857,123.2,23444.29509,23713.776,301,23768.492,1417.46,6.309965843,0.009263737,-177185.4899,80.62,0.04
20131202,23936.15,23844.24,138638.04,237.8357145,89.46320455,267.31,23500.8908,23751.625,342.27,23839.312,1389.4,6.134446547,0.015838726,-126828.8592,80.9,0.1
20131203,23887.77,23833.25,133793.75,240.4214261,75.72360715,205.3,23539.89834,23776.891,226.02,23885.15,878.32,3.813452066,0.008766453,-257590.6293,80.64,0.1
20131204,23719.6,23603.02,152370.79,225.2072523,11.85035023,307.45,23557.87945,23779.675,47.42,23869.62,68.64,0.290109154,0.006254451,-342527.8216,80.61,0.1
20131205,23634.09,23563.21,120408.02,209.4341274,-62.96210376,165.69,23572.61188,23792.903,-93.78,23854.316,54.76,0.231466902,0.000686977,-312707.2959,80.29,0.1
20131206,23620.31,23614.2,170582.04,197.124994,-31.64885396,198.69,23588.84885,23797.585,-45.99,23826.678,42.24,0.178221381,0.002470191,-131613.5962,80.26,0.1
20131209,23970,23775.01,129459.08,190.6647328,61.04443597,226.9,23610.02229,23810.257,-70.12,23781.202,230.88,0.979122818,0.005455003,-146998.4978,80.13,0.1
20131210,23799.45,23707.76,103068.98,178.0873233,-14.59511886,103.41,23622.80017,23816.548,-294.36,23747.946,47.91,0.202183634,-0.002611068,-198109.5155,79.98,0.1
20131211,23686.8,23295.14,190352.58,133.8202665,-225.8546332,449.05,23595.6992,23769.737,-572.23,23669.854,-346.21,-1.461760776,-0.018951965,-288797.7333,79.88,0.1
20131212,23265.13,23160.9,171349.28,88.03086006,-260.2221119,177.34,23559.73928,23712.64,-510.58,23570.964,-463.16,-1.955806443,-0.027769438,-365975.2391,80.18,0.1
20131213,23080.19,23017.34,152255.6,53.37362296,-188.2916479,314.19,23529.85553,23649.107,-466.61,23471.536,-560.39,-2.353951782,-0.032971623,-374031.9456,80.19,0.1
20131216,23138.28,22999.76,133307.6,15.13819649,-156.8678946,246.2,23490.3131,23556.718,-628.44,23332.234,-674.43,-2.835039087,-0.033282909,-315804.0195,80.09,0.1
20131217,23281.38,23040.6,141128.44,-18.61489487,-115.8857891,240.78,23450.20995,23472.594,-741.94,23197.242,-812.06,-3.400402575,-0.027792083,-235597.2756,80.05,0.1
20131218,23076.54,22993.54,129539.51,-38.89728959,-95.85929402,247.17,23421.02995,23414.106,-600.37,23158.358,-894.73,-3.722063103,-0.023985169,-181686.9978,80.51,0.1
20131219,23404.45,22753.3,195832.5,-74.69224511,-101.5919002,651.15,23370.33663,23331.724,-449.49,23092.484,-1021.72,-4.273107137,-0.035983086,-527742.6212,80.6,0.1
20131220,22904.18,22713.7,212355.68,-107.9936804,-123.3167292,223.22,23317.17885,23238.632,-405.94,23005.728,-916.52,-3.862495628,-0.041954679,-944937.0557,80.55,0.1
20131223,22946.55,22862.89,109450.03,-124.1283812,-88.92746274,193.74,23279.50087,23149.671,-324.4,22967.108,-791.01,-3.335825682,-0.034645528,-741984.397,80.43,0.1
20131224,23045.64,23026.1,80146.9,-114.7745613,-38.52949993,273.07,23269.98174,23093.207,64.89,22989.172,-563.55,-2.373531679,-0.00679957,-585513.7265,80.52,0.1
20131227,23138.91,23130.86,85015.12,-101.0574139,-12.02261733,152.45,23267.4349,23083.707,354.49,23009.056,-567.93,-0.407057259,0.001080744,-441188.5195,80.33,0.1
20131230,23353.54,23178.28,100019.08,-89.02868115,11.22687915,191.09,23265.28587,23086.382,432.69,23080.28,-499.32,0.11521174,-4.69E-05,-421273.1491,80.04,0.1
20131231,23328.44,23271.8,67417.71,-73.68231015,52.21209904,116.47,23269.20054,23092.425,384.83,23179.122,-31.85,0.25995915,0.008226499,-297079.1254,80.2,0.1
20140102,23452.76,23173.93,104221.54,-58.13398745,89.23270928,295.4,23275.94811,23114.964,160.5,23262.82,121.93,0.975095459,0.011603231,-346528.8741,80.57,0.05
20140103,23097.98,22782.42,199480.12,-86.9922077,-123.9215354,557.63,23232.26543,23089.769,-362.27,23190.366,-428.68,-1.092147419,-0.014109166,-640887.2165,80.87,0.05
20140106,22732.83,22567.77,165059.71,-119.2306172,-178.8599746,249.51,23180.06396,23043.802,-495.4,23078.548,-430.51,-1.986145762,-0.008938889,-613838.87,80.68,0.05
20140107,22689.25,22644.58,173338.58,-140.8460022,-124.1138372,158.27,23135.56073,23026.205,-530.46,22972.13,-356.45,-0.768805636,-0.004357321,-604297.1077,80.85,0.05
20140108,22834.81,22778.83,220129.98,-133.5359364,-37.19951714,318.41,23122.32542,23044.646,-248.28,22910.17,-147.23,0.808383942,0.003262658,-516287.6345,81.07,0.05
20140109,22925.23,22709.03,171049.6,-142.9800051,-61.11336332,335.94,23090.4211,23031.223,-519.06,22799.626,-101.42,-0.585605866,-0.01692095,-607813.3935,80.94,0.05
20140110,22735.93,22726.84,149520.8,-144.0496316,-57.30746957,205.37,23067.16671,22997.893,-493.8,22805.42,34.07,-1.437905395,-0.017079805,-533181.1646,80.63,0.05
20140113,23046.41,22762.24,124740.78,-139.8549557,-28.66078832,305.09,23050.17559,22962.445,71.48,22846.342,-32.8,-1.254510981,-0.015319939,-654670.7486,80.53,0.05
20140114,22637.55,22637.55,116535.46,-142.7509223,-74.23604013,251.21,23025.51887,22917.086,107.13,22862.042,-388.27,-1.675054089,-0.022101664,-687101.7153,80.64,0.05
20140115,22985.78,22826.98,111609.06,-134.5606863,-24.08165793,218.79,23013.75517,22876.647,189.22,22843.124,-341.24,-1.468125786,-0.018768169,-632721.3236,80.99,0.05
20140116,23085.14,22936.74,137302.03,-119.8768183,10.96875187,183.14,23011.15087,22841.283,-10.18,22882.94,-258.46,-1.11190125,0.007357826,-668867.3419,80.91,0.05
20140117,22898.48,22849.1,172593,-95.28453634,47.18977478,414.32,23022.78888,22872.89,346.02,22940.36,-173.04,-0.742457326,0.019417853,-404475.7687,81.19,0.05
20140120,23048.13,22884.62,158858.62,-91.23662841,12.09722507,248.73,23013.85184,22897.37,82.7,22948.398,-411.1,-1.761350126,0.009427819,-448634.7212,81.11,0.05
20140121,23040.84,22986.47,176700.08,-78.71559936,73.05597665,210.7,23015.6869,22929.404,144.36,22996.766,215.84,0.945949736,0.001585977,-537871.7723,81.08,0.05
20140122,22954.77,22913.66,176808.38,-64.08943017,93.69734194,205.95,23022.02625,22937.97,290.97,23032.816,398.1,1.75496988,0.012776917,-413060.6205,81.2,0.05
20140123,23082.01,22722.58,193380.66,-79.68842092,-32.68490541,371.27,22994.58565,22932.627,-168.1,22982.314,21.12,0.092987296,-0.004917656,-470030.5714,80.44,0.05
20140124,22522.44,22435.72,200406.92,-113.6442294,-219.9199879,298.18,22942.72607,22893.008,-536.35,22845.656,-546.53,-2.376569744,-0.019166613,-570047.8829,80.47,0.05
20140127,22019.1,21880.73,235549,-176.761467,-323.6572049,569.33,22850.66644,22801.742,-1157.25,22655.086,-811.23,-3.560004617,-0.035767188,-476900.4576,80.48,0.05
20140128,22012.51,21892.2,183264.24,-225.4311949,-203.012164,129.94,22765.90202,22718.678,-968.31,22440.59,-885.61,-3.876391093,-0.041103834,-462534.3773,80.57,0.05
20140129,22111.63,22109.93,187877.12,-246.5573783,-114.9283338,262.06,22706.44564,22642.639,-891.51,22252.462,-747.15,-3.264265954,-0.036752151,-393464.1308,80.53,0.05
20140130,21827.33,21746.23,153767.8,-268.7704579,-121.5137564,395.38,22642.53843,22547.54,-1046.83,22112.766,-755.86,-3.316443833,-0.047460917,-352555.9297,81.05,0.05
20140204,21561.7,21388.61,248044.5,-333.9776233,-153.9228176,646.81,22523.98906,22373.982,-1684.48,21902.308,-1504.23,-6.114224388,-0.066779334,-594743.8047,81.12,0.06
20140205,21564.88,21197.78,193980.32,-391.5017828,-133.8721597,367.1,22404.50248,22208.025,-1812.87,21760.964,-1717.03,-6.677553871,-0.076574081,-694010.4301,81.06,0.06
